"State,move",QValue
"('--XOX--O-', 6)",0.9998658931380336
"('--XOX--O-', 8)",0.0
"('--XOX--OX', 1)",0.46877697
"('--XOX--OX', 5)",0.5975099616978
"('--XOX--OX', 6)",0.42154587
"('--XOX--XO', 1)",0.261873
"('--XOX--XO', 5)",0.39681900000000003
"('--XOX--XO', 6)",0.506089539
"('--XOX-O--', 1)",0.0
"('--XOX-O--', 5)",0.0
"('--XOX-O--', 7)",0.0
"('--XOX-O--', 8)",0.0
"('--XOX-O-X', 1)",0.696590290854
"('--XOX-O-X', 5)",0.0
"('--XOX-O-X', 7)",0.34125300000000003
"('--XOX-OOX', 1)",0.0
"('--XOX-OOX', 5)",0.9903110989592999
"('--XOX-OX-', 1)",0.0
"('--XOX-OX-', 5)",0.689919592554
"('--XOX-OX-', 8)",0.3210111
"('--XOX-OXO', 1)",0.94235199
"('--XOXO---', 1)",0.0
"('--XOXO---', 6)",0.9998927145104269
"('--XOXO---', 7)",0.0
"('--XOXO---', 8)",0.0
"('--XOXO--X', 1)",0.39681900000000003
"('--XOXO--X', 6)",0.0
"('--XOXO--X', 7)",0.7730469758979
"('--XOXO-OX', 1)",0.0
"('--XOXO-OX', 6)",0.9903110989592999
"('--XOXO-X-', 1)",0.8047918458466706
"('--XOXO-X-', 6)",0.5263739073
"('--XOXO-X-', 8)",0.571824117
"('--XOXO-XO', 1)",0.94235199
"('--XOXO-XO', 6)",0.3
"('--XOXOO-X', 1)",0.0
"('--XOXOO-X', 7)",0.0
"('--XOXOOX-', 1)",0.9802267325699999
"('--XOXOOX-', 8)",0.0
"('--XOXOOXX', 1)",0.0
"('--XOXX--O', 1)",0.6478506295199999
"('--XOXX--O', 6)",0.0
"('--XOXX--O', 7)",0.6112843119
"('--XOXX-O-', 1)",0.59450449122
"('--XOXX-O-', 6)",0.7204818732939
"('--XOXX-O-', 8)",0.45516330000000005
"('--XOXX-OO', 1)",-0.1377
"('--XOXX-OO', 6)",0.959646393
"('--XOXXO--', 1)",0.51600807
"('--XOXXO--', 7)",0.78347394441063
"('--XOXXO--', 8)",0.0
"('--XOXXO-O', 1)",-0.7669247614712641
"('--XOXXO-O', 7)",0.0
"('--XOXXOO-', 1)",-0.48964672611000004
"('--XOXXOO-', 8)",0.9861587127989999
"('--XOXXOXO', 1)",0.0
"('--XX----O', 1)",0.0
"('--XX----O', 4)",0.0
"('--XX----O', 5)",0.0
"('--XX----O', 6)",0.0
"('--XX----O', 7)",0.0
"('--XX---O-', 1)",0.0
"('--XX---O-', 4)",0.0
"('--XX---O-', 5)",0.0
"('--XX---O-', 6)",0.0
"('--XX---O-', 8)",0.0
"('--XX---OO', 1)",-0.66920801367573
"('--XX---OO', 4)",-0.5218425000000001
"('--XX---OO', 5)",-0.5218425000000001
"('--XX---OO', 6)",0.0
"('--XX--O--', 1)",0.0
"('--XX--O--', 4)",0.0
"('--XX--O--', 5)",0.0
"('--XX--O--', 7)",0.0
"('--XX--O--', 8)",0.0
"('--XX--O-O', 1)",-0.8085336104620806
"('--XX--O-O', 4)",-0.6673726323
"('--XX--O-O', 5)",-0.6639015453002785
"('--XX--O-O', 7)",0.0
"('--XX--OO-', 1)",-0.7750973484343711
"('--XX--OO-', 4)",-0.59716693611
"('--XX--OO-', 5)",-0.704852427177
"('--XX--OO-', 8)",0.0
"('--XX--OOX', 1)",0.4440501
"('--XX--OOX', 4)",0.5495171463
"('--XX--OOX', 5)",0.0
"('--XX--OXO', 1)",0.0
"('--XX--OXO', 4)",0.0
"('--XX--OXO', 5)",0.0
"('--XX--XOO', 1)",0.329346
"('--XX--XOO', 4)",0.0
"('--XX--XOO', 5)",0.7743689081800109
"('--XX-O---', 1)",0.0
"('--XX-O---', 4)",0.0
"('--XX-O---', 6)",0.0
"('--XX-O---', 7)",0.0
"('--XX-O---', 8)",0.0
"('--XX-O--O', 1)",0.0
"('--XX-O--O', 4)",0.0
"('--XX-O--O', 6)",0.0
"('--XX-O--O', 7)",0.0
"('--XX-O-O-', 1)",0.0
"('--XX-O-O-', 4)",0.0
"('--XX-O-O-', 6)",0.0
"('--XX-O-O-', 8)",0.0
"('--XX-O-OX', 1)",0.0
"('--XX-O-OX', 4)",0.0
"('--XX-O-OX', 6)",0.0
"('--XX-O-XO', 1)",0.0
"('--XX-O-XO', 4)",0.0
"('--XX-O-XO', 6)",0.0
"('--XX-OO--', 1)",0.0
"('--XX-OO--', 4)",0.0
"('--XX-OO--', 7)",0.0
"('--XX-OO--', 8)",0.0
"('--XX-OO-X', 1)",0.0
"('--XX-OO-X', 4)",0.0
"('--XX-OO-X', 7)",0.0
"('--XX-OOOX', 1)",0.0
"('--XX-OOOX', 4)",0.0
"('--XX-OOX-', 1)",0.0
"('--XX-OOX-', 4)",0.0
"('--XX-OOX-', 8)",0.0
"('--XX-OOXO', 1)",0.0
"('--XX-OOXO', 4)",0.0
"('--XX-OX-O', 1)",0.36240777
"('--XX-OX-O', 4)",0.0
"('--XX-OX-O', 7)",0.6620357127402154
"('--XX-OXO-', 1)",0.28132110000000005
"('--XX-OXO-', 4)",0.0
"('--XX-OXO-', 8)",0.7590929356953297
"('--XX-OXOO', 1)",0.0
"('--XX-OXOO', 4)",0.9966767069430399
"('--XX-X-OO', 1)",0.19440000000000002
"('--XX-X-OO', 4)",0.0
"('--XX-X-OO', 6)",-0.9176457
"('--XX-XO-O', 1)",0.41595222600000004
"('--XX-XO-O', 4)",0.0
"('--XX-XO-O', 7)",-0.99224887916744
"('--XX-XOO-', 4)",0.2813211
"('--XX-XOO-', 8)",-0.9802267325699999
"('--XXO----', 1)",0.0
"('--XXO----', 5)",0.0
"('--XXO----', 6)",0.0
"('--XXO----', 7)",0.0
"('--XXO----', 8)",0.0
"('--XXO---O', 1)",0.0
"('--XXO---O', 5)",0.0
"('--XXO---O', 6)",0.0
"('--XXO---O', 7)",0.0
"('--XXO--O-', 1)",0.0
"('--XXO--O-', 5)",-0.7715083052902538
"('--XXO--O-', 6)",-0.69179270734944
"('--XXO--O-', 8)",-0.40209777
"('--XXO--OX', 1)",-0.9176457
"('--XXO--OX', 5)",0.0
"('--XXO--OX', 6)",0.27378
"('--XXO--XO', 1)",0.0
"('--XXO--XO', 5)",0.0
"('--XXO--XO', 6)",0.0
"('--XXO-O--', 1)",0.0
"('--XXO-O--', 5)",0.0
"('--XXO-O--', 7)",0.0
"('--XXO-O--', 8)",0.0
"('--XXO-O-X', 1)",0.3884841
"('--XXO-O-X', 5)",0.0
"('--XXO-O-X', 7)",0.55684908
"('--XXO-OOX', 1)",0.0
"('--XXO-OOX', 5)",0.94235199
"('--XXO-OX-', 1)",0.0
"('--XXO-OX-', 5)",0.0
"('--XXO-OX-', 8)",0.0
"('--XXO-OXO', 1)",0.0
"('--XXO-OXO', 5)",0.0
"('--XXO-X-O', 1)",0.0
"('--XXO-X-O', 5)",0.0
"('--XXO-X-O', 7)",0.0
"('--XXO-XO-', 1)",-0.9873451088448
"('--XXO-XO-', 5)",0.0
"('--XXO-XO-', 8)",0.0
"('--XXO-XOO', 1)",0.0
"('--XXO-XOO', 5)",-0.483436336554
"('--XXOO---', 1)",0.0
"('--XXOO---', 6)",0.0
"('--XXOO---', 7)",0.0
"('--XXOO---', 8)",0.0
"('--XXOO--X', 1)",0.0
"('--XXOO--X', 6)",0.0
"('--XXOO--X', 7)",0.0
"('--XXOO-OX', 1)",0.0
"('--XXOO-OX', 6)",-0.67575986463663
"('--XXOO-X-', 1)",0.0
"('--XXOO-X-', 6)",0.0
"('--XXOO-X-', 8)",0.0
"('--XXOO-XO', 1)",0.0
"('--XXOO-XO', 6)",0.0
"('--XXOOO-X', 1)",0.0
"('--XXOOO-X', 7)",0.0
"('--XXOOOX-', 1)",0.0
"('--XXOOOX-', 8)",0.0
"('--XXOOOXX', 1)",0.0
"('--XXOOX--', 1)",0.0
"('--XXOOX--', 7)",0.0
"('--XXOOX--', 8)",0.0
"('--XXOOX-O', 1)",0.0
"('--XXOOX-O', 7)",0.0
"('--XXOOXO-', 1)",0.0
"('--XXOOXO-', 8)",-0.6906933064465559
"('--XXOOXOX', 1)",-0.9973413655544319
"('--XXOOXXO', 1)",0.0
"('--XXOX--O', 1)",0.0
"('--XXOX--O', 6)",0.0
"('--XXOX--O', 7)",0.0
"('--XXOX-O-', 1)",-0.9966767069430399
"('--XXOX-O-', 6)",0.49600431
"('--XXOX-O-', 8)",0.0
"('--XXOX-OO', 1)",-0.491920209
"('--XXOX-OO', 6)",-0.27378
"('--XXOXO--', 1)",0.43515954
"('--XXOXO--', 7)",0.69472249533
"('--XXOXO--', 8)",0.0
"('--XXOXO-O', 1)",-0.8500752069820364
"('--XXOXO-O', 7)",0.0
"('--XXOXOO-', 1)",-0.36903600000000003
"('--XXOXOO-', 8)",0.9717524751
"('--XXOXOXO', 1)",0.0
"('--XXOXXOO', 1)",-0.9802267325699999
"('--XXX--OO', 1)",0.1377
"('--XXX--OO', 5)",0.205173
"('--XXX--OO', 6)",-0.882351
"('--XXX-O-O', 1)",0.301563
"('--XXX-O-O', 5)",0.0
"('--XXX-O-O', 7)",-0.9861587127989999
"('--XXX-OO-', 1)",0.301563
"('--XXX-OO-', 5)",0.0
"('--XXX-OO-', 8)",-0.9802267325699999
"('--XXXO--O', 1)",0.777296210715
"('--XXXO--O', 6)",0.0
"('--XXXO--O', 7)",0.706339039941
"('--XXXO-O-', 1)",0.3210111
"('--XXXO-O-', 6)",0.0
"('--XXXO-O-', 8)",0.6798337689978
"('--XXXO-OO', 1)",-0.1377
"('--XXXO-OO', 6)",0.9861587127989999
"('--XXXOO--', 1)",0.0
"('--XXXOO--', 7)",0.0
"('--XXXOO--', 8)",0.0
"('--XXXOO-O', 1)",-0.8304183466451923
"('--XXXOO-O', 7)",0.0
"('--XXXOOO-', 1)",-0.8150098661420472
"('--XXXOOO-', 8)",0.0
"('--XXXOOOX', 1)",0.0
"('--XXXOOXO', 1)",0.0
"('-O------X', 2)",0.0
"('-O------X', 3)",0.0
"('-O------X', 4)",0.0
"('-O------X', 5)",0.0
"('-O------X', 6)",0.0
"('-O------X', 7)",0.0
"('-O-----X-', 2)",0.0
"('-O-----X-', 3)",0.0
"('-O-----X-', 4)",0.0
"('-O-----X-', 5)",0.0
"('-O-----X-', 6)",0.0
"('-O-----X-', 8)",0.0
"('-O-----XX', 2)",0.8895482395805393
"('-O-----XX', 3)",0.8490563232784973
"('-O-----XX', 4)",0.8991990413095775
"('-O-----XX', 5)",0.8993423004678567
"('-O-----XX', 6)",0.0
"('-O----OXX', 2)",0.0
"('-O----OXX', 3)",0.0
"('-O----OXX', 4)",0.0
"('-O----OXX', 5)",0.0
"('-O----X--', 2)",0.0
"('-O----X--', 3)",0.0
"('-O----X--', 4)",0.0
"('-O----X--', 5)",0.0
"('-O----X--', 7)",0.0
"('-O----X--', 8)",0.0
"('-O----X-X', 2)",0.8716188627406344
"('-O----X-X', 3)",0.8968132727690262
"('-O----X-X', 4)",0.8688546820887698
"('-O----X-X', 5)",0.8682626894033217
"('-O----X-X', 7)",0.0
"('-O----XOX', 2)",-0.78814343322063
"('-O----XOX', 3)",-0.8306573835208475
"('-O----XOX', 4)",0.0
"('-O----XOX', 5)",-0.8871502129862086
"('-O----XX-', 2)",0.8967311792770466
"('-O----XX-', 3)",0.8831210638034931
"('-O----XX-', 4)",0.8961994282426528
"('-O----XX-', 5)",0.8788026013040526
"('-O----XX-', 8)",0.0
"('-O----XXO', 2)",0.0
"('-O----XXO', 3)",0.0
"('-O----XXO', 4)",0.0
"('-O----XXO', 5)",0.0
"('-O---O-XX', 2)",0.0
"('-O---O-XX', 3)",0.0
"('-O---O-XX', 4)",0.0
"('-O---O-XX', 6)",0.9999579440880874
"('-O---OX-X', 2)",0.0
"('-O---OX-X', 3)",0.0
"('-O---OX-X', 4)",0.0
"('-O---OX-X', 7)",0.9990880883851702
"('-O---OXX-', 2)",0.0
"('-O---OXX-', 3)",0.0
"('-O---OXX-', 4)",0.0
"('-O---OXX-', 8)",0.9998084187686195
"('-O---X---', 2)",0.0
"('-O---X---', 3)",0.0
"('-O---X---', 4)",0.0
"('-O---X---', 6)",0.0
"('-O---X---', 7)",0.0
"('-O---X---', 8)",0.0
"('-O---X--X', 2)",0.0
"('-O---X--X', 3)",0.8882150003544639
"('-O---X--X', 4)",0.8730847593941291
"('-O---X--X', 6)",0.821166525033831
"('-O---X--X', 7)",0.8775103941935564
"('-O---X-OX', 2)",0.9976736948601279
"('-O---X-OX', 3)",-0.632836112877
"('-O---X-OX', 4)",0.0
"('-O---X-OX', 6)",-0.506261096719011
"('-O---X-X-', 2)",0.0
"('-O---X-X-', 3)",0.0
"('-O---X-X-', 4)",0.0
"('-O---X-X-', 6)",0.0
"('-O---X-X-', 8)",0.0
"('-O---X-XO', 2)",0.0
"('-O---X-XO', 3)",0.0
"('-O---X-XO', 4)",0.0
"('-O---X-XO', 6)",0.0
"('-O---XO-X', 2)",0.995252438490057
"('-O---XO-X', 3)",0.0
"('-O---XO-X', 4)",0.0
"('-O---XO-X', 7)",0.0
"('-O---XOX-', 2)",0.0
"('-O---XOX-', 3)",0.0
"('-O---XOX-', 4)",0.0
"('-O---XOX-', 8)",0.0
"('-O---XOXX', 2)",0.0
"('-O---XOXX', 3)",0.6454546236
"('-O---XOXX', 4)",0.31347
"('-O---XX--', 2)",0.0
"('-O---XX--', 3)",0.0
"('-O---XX--', 4)",0.0
"('-O---XX--', 7)",0.0
"('-O---XX--', 8)",0.0
"('-O---XX-O', 2)",0.0
"('-O---XX-O', 3)",0.0
"('-O---XX-O', 4)",0.0
"('-O---XX-O', 7)",0.0
"('-O---XXO-', 2)",-0.8780770205042185
"('-O---XXO-', 3)",-0.7007261238000001
"('-O---XXO-', 4)",0.0
"('-O---XXO-', 8)",-0.8547146958353
"('-O---XXOX', 2)",0.0
"('-O---XXOX', 3)",0.247764339
"('-O---XXOX', 4)",-0.9997263125265993
"('-O---XXXO', 2)",0.0
"('-O---XXXO', 3)",0.0
"('-O---XXXO', 4)",0.0
"('-O--O--XX', 2)",0.0
"('-O--O--XX', 3)",0.0
"('-O--O--XX', 5)",0.0
"('-O--O--XX', 6)",0.9999742407539535
"('-O--O-X-X', 2)",-0.23409000000000002
"('-O--O-X-X', 3)",-0.1377
"('-O--O-X-X', 5)",-0.542846448
"('-O--O-X-X', 7)",0.9996090178951418
"('-O--O-XX-', 2)",0.0
"('-O--O-XX-', 3)",0.0
"('-O--O-XX-', 5)",0.0
"('-O--O-XX-', 8)",0.9997263125265993
"('-O--OX--X', 2)",0.9995531633087334
"('-O--OX--X', 3)",-0.391385439
"('-O--OX--X', 6)",-0.48381229611
"('-O--OX--X', 7)",0.0
"('-O--OX-X-', 2)",0.0
"('-O--OX-X-', 3)",0.0
"('-O--OX-X-', 6)",0.0
"('-O--OX-X-', 8)",0.0
"('-O--OX-XX', 2)",0.23409000000000002
"('-O--OX-XX', 3)",0.4936226454
"('-O--OX-XX', 6)",0.081
"('-O--OXOXX', 2)",0.7599
"('-O--OXOXX', 3)",-0.17739000000000002
"('-O--OXX--', 2)",-0.7969437292725309
"('-O--OXX--', 3)",-0.8084930617076801
"('-O--OXX--', 7)",0.0
"('-O--OXX--', 8)",-0.7417242355518
"('-O--OXX-X', 2)",0.39681900000000003
"('-O--OXX-X', 3)",0.205173
"('-O--OXX-X', 7)",-0.9802267325699999
"('-O--OXXX-', 2)",0.63909703971
"('-O--OXXX-', 3)",0.1377
"('-O--OXXX-', 8)",0.0
"('-O--OXXXO', 2)",0.0
"('-O--OXXXO', 3)",0.0
"('-O--X----', 2)",0.0
"('-O--X----', 3)",0.0
"('-O--X----', 5)",0.0
"('-O--X----', 6)",0.0
"('-O--X----', 7)",0.0
"('-O--X----', 8)",0.0
"('-O--X---X', 2)",0.0
"('-O--X---X', 3)",0.0
"('-O--X---X', 5)",0.0
"('-O--X---X', 6)",0.0
"('-O--X---X', 7)",0.0
"('-O--X--OX', 2)",0.0
"('-O--X--OX', 3)",0.0
"('-O--X--OX', 5)",0.0
"('-O--X--OX', 6)",0.0
"('-O--X--X-', 2)",0.0
"('-O--X--X-', 3)",0.0
"('-O--X--X-', 5)",0.0
"('-O--X--X-', 6)",0.0
"('-O--X--X-', 8)",0.0
"('-O--X--XO', 2)",0.0
"('-O--X--XO', 3)",0.0
"('-O--X--XO', 5)",0.0
"('-O--X--XO', 6)",0.0
"('-O--X-O-X', 2)",0.0
"('-O--X-O-X', 3)",0.0
"('-O--X-O-X', 5)",0.0
"('-O--X-O-X', 7)",0.0
"('-O--X-OX-', 2)",0.0
"('-O--X-OX-', 3)",0.0
"('-O--X-OX-', 5)",0.0
"('-O--X-OX-', 8)",0.0
"('-O--X-OXX', 2)",0.0
"('-O--X-OXX', 3)",0.0
"('-O--X-OXX', 5)",0.0
"('-O--X-X--', 2)",0.0
"('-O--X-X--', 3)",0.8251267833674072
"('-O--X-X--', 5)",0.8891057392692279
"('-O--X-X--', 7)",0.8811678231487005
"('-O--X-X--', 8)",0.8949499965045364
"('-O--X-X-O', 2)",0.9996872143161134
"('-O--X-X-O', 3)",0.0
"('-O--X-X-O', 5)",0.0
"('-O--X-X-O', 7)",0.0
"('-O--X-XO-', 2)",0.9988601104814627
"('-O--X-XO-', 3)",0.0
"('-O--X-XO-', 5)",0.0
"('-O--X-XO-', 8)",0.0
"('-O--X-XOX', 2)",0.0
"('-O--X-XOX', 3)",0.5934115080000001
"('-O--X-XOX', 5)",0.6387839253
"('-O--X-XXO', 2)",0.0
"('-O--X-XXO', 3)",0.581742648
"('-O--X-XXO', 5)",0.73873423798236
"('-O--XO--X', 2)",0.0
"('-O--XO--X', 3)",0.0
"('-O--XO--X', 6)",0.0
"('-O--XO--X', 7)",0.0
"('-O--XO-X-', 2)",0.0
"('-O--XO-X-', 3)",0.0
"('-O--XO-X-', 6)",0.0
"('-O--XO-X-', 8)",0.0
"('-O--XO-XX', 2)",0.49655996999999996
"('-O--XO-XX', 3)",0.369036
"('-O--XO-XX', 6)",0.0
"('-O--XOOXX', 2)",0.0
"('-O--XOOXX', 3)",0.0
"('-O--XOX--', 2)",0.9997810500212794
"('-O--XOX--', 3)",0.0
"('-O--XOX--', 7)",0.0
"('-O--XOX--', 8)",0.0
"('-O--XOX-X', 2)",0.3210111
"('-O--XOX-X', 3)",0.1377
"('-O--XOX-X', 7)",0.081
"('-O--XOXOX', 2)",0.9802267325699999
"('-O--XOXOX', 3)",0.0
"('-O--XOXX-', 2)",0.581742648
"('-O--XOXX-', 3)",0.56268351
"('-O--XOXX-', 8)",0.27378
"('-O--XOXXO', 2)",0.959646393
"('-O--XOXXO', 3)",-0.62983974411
"('-O--XX---', 2)",0.8930427613937657
"('-O--XX---', 3)",0.0
"('-O--XX---', 6)",0.8721227354363594
"('-O--XX---', 7)",0.872333703948501
"('-O--XX---', 8)",0.883707836504783
"('-O--XX--O', 2)",0.0
"('-O--XX--O', 3)",0.9997263125265993
"('-O--XX--O', 6)",0.0
"('-O--XX--O', 7)",0.0
"('-O--XX-O-', 2)",0.0
"('-O--XX-O-', 3)",0.9999742407539535
"('-O--XX-O-', 6)",0.0
"('-O--XX-O-', 8)",0.0
"('-O--XX-OX', 2)",0.36903600000000003
"('-O--XX-OX', 3)",0.205173
"('-O--XX-OX', 6)",0.404999109
"('-O--XX-XO', 2)",0.6578430633000001
"('-O--XX-XO', 3)",0.0
"('-O--XX-XO', 6)",0.653705868987
"('-O--XXO--', 2)",0.0
"('-O--XXO--', 3)",0.9988601104814627
"('-O--XXO--', 7)",0.0
"('-O--XXO--', 8)",0.0
"('-O--XXO-X', 2)",0.28289635073999997
"('-O--XXO-X', 3)",0.29493477
"('-O--XXO-X', 7)",0.081
"('-O--XXOOX', 3)",0.94235199
"('-O--XXOX-', 2)",0.8532664182847424
"('-O--XXOX-', 3)",0.0
"('-O--XXOX-', 8)",0.6690644030709001
"('-O--XXOXO', 2)",0.0
"('-O--XXOXO', 3)",0.9861587127989999
"('-O--XXX-O', 2)",0.1377
"('-O--XXX-O', 3)",0.27378
"('-O--XXX-O', 7)",0.3210111
"('-O--XXXO-', 2)",0.42623616827699995
"('-O--XXXO-', 3)",0.55684908
"('-O--XXXO-', 8)",0.4162671
"('-O--XXXOO', 2)",0.657
"('-O--XXXOO', 3)",0.882351
"('-O-O---XX', 2)",0.0
"('-O-O---XX', 4)",0.0
"('-O-O---XX', 5)",0.0
"('-O-O---XX', 6)",0.9945742154172079
"('-O-O--X-X', 2)",0.0
"('-O-O--X-X', 4)",0.0
"('-O-O--X-X', 5)",0.0
"('-O-O--X-X', 7)",0.9998084187686195
"('-O-O--XX-', 2)",0.0
"('-O-O--XX-', 4)",0.0
"('-O-O--XX-', 5)",0.0
"('-O-O--XX-', 8)",0.9976736948601279
"('-O-O-X--X', 2)",0.9997263125265993
"('-O-O-X--X', 4)",0.0
"('-O-O-X--X', 6)",0.0
"('-O-O-X--X', 7)",0.0
"('-O-O-X-X-', 2)",0.0
"('-O-O-X-X-', 4)",0.0
"('-O-O-X-X-', 6)",0.0
"('-O-O-X-X-', 8)",0.0
"('-O-O-X-XX', 2)",0.48239064000000004
"('-O-O-X-XX', 4)",0.56268351
"('-O-O-X-XX', 6)",0.205173
"('-O-O-XOXX', 2)",0.94235199
"('-O-O-XOXX', 4)",0.0
"('-O-O-XX--', 2)",0.0
"('-O-O-XX--', 4)",0.0
"('-O-O-XX--', 7)",0.0
"('-O-O-XX--', 8)",0.0
"('-O-O-XX-X', 2)",0.41563205999999997
"('-O-O-XX-X', 4)",0.31347
"('-O-O-XX-X', 7)",0.5312637153
"('-O-O-XXOX', 2)",0.959646393
"('-O-O-XXOX', 4)",0.0
"('-O-O-XXX-', 2)",0.205173
"('-O-O-XXX-', 4)",0.1377
"('-O-O-XXX-', 8)",0.0
"('-O-O-XXXO', 2)",0.0
"('-O-O-XXXO', 4)",0.0
"('-O-OOX-XX', 2)",0.608
"('-O-OOX-XX', 6)",0.94235199
"('-O-OOXX-X', 7)",0.8319300000000001
"('-O-OOXXX-', 2)",0.0
"('-O-OOXXX-', 8)",0.51
"('-O-OX---X', 2)",0.0
"('-O-OX---X', 5)",0.0
"('-O-OX---X', 6)",0.0
"('-O-OX---X', 7)",0.0
"('-O-OX--X-', 2)",0.0
"('-O-OX--X-', 5)",0.0
"('-O-OX--X-', 6)",0.0
"('-O-OX--X-', 8)",0.0
"('-O-OX--XX', 2)",0.49892522940000006
"('-O-OX--XX', 5)",0.4357152000000001
"('-O-OX--XX', 6)",0.0
"('-O-OX-OXX', 2)",0.0
"('-O-OX-OXX', 5)",0.0
"('-O-OX-X--', 2)",0.9992020773370239
"('-O-OX-X--', 5)",0.0
"('-O-OX-X--', 7)",0.0
"('-O-OX-X--', 8)",0.0
"('-O-OX-X-X', 2)",0.29493477
"('-O-OX-X-X', 5)",0.43515954
"('-O-OX-X-X', 7)",0.081
"('-O-OX-XOX', 2)",0.882351
"('-O-OX-XOX', 5)",0.0
"('-O-OX-XX-', 2)",0.23409000000000002
"('-O-OX-XX-', 5)",0.28132110000000005
"('-O-OX-XX-', 8)",0.69386483412
"('-O-OX-XXO', 2)",0.9717524751
"('-O-OX-XXO', 5)",0.0
"('-O-OXO-XX', 2)",0.0
"('-O-OXO-XX', 6)",0.882351
"('-O-OXOX-X', 2)",0.9176457
"('-O-OXOX-X', 7)",0.3
"('-O-OXOXX-', 2)",0.9176457
"('-O-OXOXX-', 8)",0.51
"('-O-OXX---', 2)",0.0
"('-O-OXX---', 6)",0.0
"('-O-OXX---', 7)",0.0
"('-O-OXX---', 8)",0.0
"('-O-OXX--X', 2)",0.0
"('-O-OXX--X', 6)",0.41162733900000004
"('-O-OXX--X', 7)",0.671989027797
"('-O-OXX-OX', 2)",0.9717524751
"('-O-OXX-OX', 6)",0.0
"('-O-OXX-X-', 2)",0.0
"('-O-OXX-X-', 6)",0.0
"('-O-OXX-X-', 8)",0.0
"('-O-OXX-XO', 2)",0.0
"('-O-OXX-XO', 6)",0.0
"('-O-OXXO-X', 2)",0.9176457
"('-O-OXXO-X', 7)",0.0
"('-O-OXXOX-', 2)",0.0
"('-O-OXXOX-', 8)",0.0
"('-O-OXXOXX', 2)",0.0
"('-O-OXXX--', 2)",0.0
"('-O-OXXX--', 7)",0.5884133463
"('-O-OXXX--', 8)",0.5135279742000001
"('-O-OXXX-O', 2)",0.94235199
"('-O-OXXX-O', 7)",0.0
"('-O-OXXXO-', 2)",0.959646393
"('-O-OXXXO-', 8)",0.0
"('-O-OXXXOX', 2)",0.0
"('-O-OXXXXO', 2)",0.0
"('-O-X-----', 2)",0.0
"('-O-X-----', 4)",0.0
"('-O-X-----', 5)",0.0
"('-O-X-----', 6)",0.0
"('-O-X-----', 7)",0.0
"('-O-X-----', 8)",0.0
"('-O-X----X', 2)",0.0
"('-O-X----X', 4)",0.0
"('-O-X----X', 5)",0.0
"('-O-X----X', 6)",0.0
"('-O-X----X', 7)",0.0
"('-O-X---OX', 2)",-0.491920209
"('-O-X---OX', 4)",0.0
"('-O-X---OX', 5)",-0.7536352438449
"('-O-X---OX', 6)",-0.7856659074675096
"('-O-X---X-', 2)",0.0
"('-O-X---X-', 4)",0.0
"('-O-X---X-', 5)",0.0
"('-O-X---X-', 6)",0.0
"('-O-X---X-', 8)",0.0
"('-O-X---XO', 2)",0.0
"('-O-X---XO', 4)",0.0
"('-O-X---XO', 5)",0.0
"('-O-X---XO', 6)",0.0
"('-O-X--O-X', 2)",0.0
"('-O-X--O-X', 4)",0.0
"('-O-X--O-X', 5)",0.0
"('-O-X--O-X', 7)",0.0
"('-O-X--OX-', 2)",0.0
"('-O-X--OX-', 4)",0.0
"('-O-X--OX-', 5)",0.0
"('-O-X--OX-', 8)",0.0
"('-O-X--OXX', 2)",0.0
"('-O-X--OXX', 4)",0.0
"('-O-X--OXX', 5)",0.0
"('-O-X--X--', 2)",0.0
"('-O-X--X--', 4)",0.0
"('-O-X--X--', 5)",0.0
"('-O-X--X--', 7)",0.0
"('-O-X--X--', 8)",0.0
"('-O-X--X-O', 2)",0.0
"('-O-X--X-O', 4)",0.0
"('-O-X--X-O', 5)",0.0
"('-O-X--X-O', 7)",0.0
"('-O-X--XO-', 2)",-0.62495243658
"('-O-X--XO-', 4)",0.0
"('-O-X--XO-', 5)",-0.3607011
"('-O-X--XO-', 8)",-0.64366876875573
"('-O-X--XOX', 2)",0.0
"('-O-X--XOX', 4)",-0.9988601104814627
"('-O-X--XOX', 5)",0.0
"('-O-X--XXO', 2)",0.0
"('-O-X--XXO', 4)",0.0
"('-O-X--XXO', 5)",0.0
"('-O-X-O--X', 2)",0.0
"('-O-X-O--X', 4)",0.0
"('-O-X-O--X', 6)",0.0
"('-O-X-O--X', 7)",0.0
"('-O-X-O-X-', 2)",0.0
"('-O-X-O-X-', 4)",0.0
"('-O-X-O-X-', 6)",0.0
"('-O-X-O-X-', 8)",0.0
"('-O-X-O-XX', 2)",0.8036143321815451
"('-O-X-O-XX', 4)",0.77315437414053
"('-O-X-O-XX', 6)",0.0
"('-O-X-OOXX', 2)",0.0
"('-O-X-OOXX', 4)",0.0
"('-O-X-OX--', 2)",0.0
"('-O-X-OX--', 4)",0.0
"('-O-X-OX--', 7)",0.0
"('-O-X-OX--', 8)",0.0
"('-O-X-OX-X', 2)",0.51017364
"('-O-X-OX-X', 4)",0.6262139700000001
"('-O-X-OX-X', 7)",0.0
"('-O-X-OXOX', 2)",-0.69472249533
"('-O-X-OXOX', 4)",0.0
"('-O-X-OXX-', 2)",0.27378
"('-O-X-OXX-', 4)",0.5472733912200001
"('-O-X-OXX-', 8)",0.0
"('-O-X-OXXO', 2)",0.0
"('-O-X-OXXO', 4)",-0.7118169084755999
